SC_type,AB_compound,Def_site,Impuirty_atom,0/-1 NN,0/-1 Error,0/-1 DFT,-2/-3 NN,-2/-3 Error,-2/-3 DFT,-1/-2 NN,-1/-2 Error,-1/-2 DFT,+3/+2 NN,+3/+2 Error,+3/+2 DFT,+2/+1 NN,+2/+1 Error,+2/+1 DFT,+1/0 NN,+1/0 Error,+1/0 DFT
II-VI,CdTe,M_i_A,Ta,1.7287704229354859,0.03584691872204474,1.7789179999999996,2.379876011610031,0.044542067847049706,2.355065999999998,2.060740587115288,0.035712003829932636,2.271409000000001,0.24796376356389374,0.08112369532908738,-0.13223699999999997,0.8112479761242867,0.048090675010692745,0.9944330000000006,1.3199667245149613,0.04698074457889332,1.4330509999999994
II-VI,CdTe,M_i_A,Tc,1.567231497168541,0.04814027689852597,1.5020039999999997,2.349244844913483,0.03933468973624977,2.2822740000000006,1.943396881222725,0.04451802129039694,1.9330470000000008,-0.29880369566380977,0.06819576118831912,-0.10973399999999996,0.3838225368410349,0.08438394596135404,0.20532899999999996,1.00946404337883,0.07230821715195067,0.8931280000000003
II-VI,CdTe,M_i_A,Te,1.1303909420967102,0.0656072927630399,0.9773059999999993,2.202095854282379,0.037054197462031514,2.24766,1.5972040325403214,0.056423278580855774,1.3599880000000009,-0.2238661777228117,0.06540695609489325,-0.10905599999999993,0.21418773680925368,0.05218876849567066,0.071342,0.6835494995117187,0.06686446092508352,0.6322709999999996
II-VI,CdTe,M_i_A,Ti,1.8175043880939483,0.0330054614335338,1.7639339999999997,2.5005007803440096,0.0385629947507729,2.562299999999998,2.1586123526096346,0.028265663252052046,2.1382380000000007,0.07592847931664437,0.09096243372463778,-0.2654599999999998,0.8254353359341622,0.06982701241076,0.5140430000000006,1.4033928215503693,0.04222912472733944,1.338351000000001
II-VI,CdTe,M_i_A,Tl,1.842293918132782,0.043244251674760245,1.828270000000002,2.64632853269577,0.041186247321770626,2.6019019999999986,2.281007373332977,0.03857805985371414,2.166784000000001,-0.5834595300257206,0.037156841010187645,-0.6341719999999997,-0.044316980632720514,0.0947731366758327,-0.31776400000000027,1.29149671792984,0.06155068390845339,1.412232000000001
II-VI,CdTe,M_i_A,V,1.781272754073143,0.03378509809270859,2.571428999999999,2.461911731958389,0.041397271571602015,1.066608,2.117649722099304,0.03475933920557948,2.571428999999999,-0.17458265982568263,0.0939682879184182,-0.6587040000000001,0.6603599704802037,0.06726585603665085,0.6764329999999996,1.3295594245195388,0.04323575876323009,1.3291889999999997
II-VI,CdTe,M_i_A,W,1.5963859647512435,0.03671921405106404,1.5661940000000012,2.3101223707199097,0.034342584453205,2.3400830000000026,1.9468673557043075,0.039899346877176944,1.9869889999999995,0.19949228279292583,0.05742119917520947,0.4980559999999997,0.6291121557354927,0.05544805945948912,0.8207820000000006,1.1769731402397157,0.04916314094630508,1.281239999999999
II-VI,CdTe,M_i_A,Y,1.9062308967113495,0.029705892766346546,1.8847820000000008,2.5404509127140047,0.03538655870303847,2.5547799999999983,2.247173523902893,0.03391289717549748,2.2602100000000003,0.6514999657869339,0.0545615430042372,0.7491829999999995,1.101775598526001,0.0301260005704784,1.1852689999999988,1.5322851419448853,0.031483278018508816,1.571849
II-VI,CdTe,M_i_A,Zn,1.6778703421354293,0.039273955098826065,1.6757660000000012,2.4697865784168243,0.039194393706739536,2.4119879999999982,2.0743741750717164,0.03332109289290701,2.062764000000001,-0.6598259001970291,0.030224873374804232,-0.6554569999999995,0.47337997853755953,0.06191370585341349,0.06775999999999997,1.0401946306228638,0.06860805452022838,0.545025
II-VI,CdTe,M_i_A,Zr,1.8383743613958359,0.024120650415715934,1.7881380000000018,2.4958089113235475,0.032909856384400374,2.5964500000000013,2.181380021572113,0.02437141131746946,2.145704,0.3977074380964041,0.06791125681201318,0.2630200000000002,0.9518453016877174,0.03687481292832904,0.7638649999999994,1.4501520723104477,0.029283124979670127,1.3671750000000011
II-VI,CdTe,M_i_B,Ag,1.7322271078824998,0.04468307905297011,1.7486900000000012,2.556996840238571,0.041053522892272654,2.5479459999999996,2.1983602225780485,0.043218196652903926,2.116431000000001,-0.7049606502056122,0.031190611734468188,-0.6989969999999995,-0.33623709082603453,0.03557189878365142,-0.37032699999999974,1.2677684992551803,0.06908801978417752,1.2980239999999996
II-VI,CdTe,M_i_B,Al,1.8137760162353516,0.036271176114447905,1.7837570000000003,2.5050799369812013,0.03868877170545491,2.748655,2.176243984699249,0.03620743882096587,2.234723000000001,0.2878004934638739,0.11844012956600926,0.584505,0.5783991806209088,0.1072773035854731,0.47617100000000046,1.4532793015241623,0.03753251774065734,1.3385940000000003
II-VI,CdTe,M_i_B,As,1.401258909702301,0.05110636848530025,1.4103399999999995,2.192919820547104,0.04217470443656988,1.8500360000000016,1.7550764858722687,0.05013216546398017,1.6090820000000003,0.11119135010521859,0.09256725865020228,0.3830679999999998,0.49558814242482185,0.07158737660578927,0.7351479999999995,0.9646510511636734,0.05738739059685856,0.8659180000000004
II-VI,CdTe,M_i_B,Au,1.4623530775308609,0.08708847539527888,1.3559290000000013,2.3966090261936186,0.03679512338584105,2.3194089999999976,2.0182233482599257,0.053364990644084724,1.9369229999999988,-0.6840828686952591,0.028700302954155047,-0.6842620000000003,-0.30673809349536896,0.04009371470665793,-0.3539770000000003,0.9139392226934433,0.07992114478951545,1.0782389999999993
II-VI,CdTe,M_i_B,B,1.5879108756780624,0.06425652666455758,1.6070100000000012,2.2770675241947176,0.0615698628268527,2.421351000000001,1.9431839048862458,0.07109004100769241,2.0990680000000013,-0.12438692866417114,0.17470850014788217,0.9407439999999999,0.20172226547729225,0.18737098049833634,0.2435960000000001,1.1789022982120514,0.08107869373477256,1.2281729999999988
II-VI,CdTe,M_i_B,Ba,2.013262951374054,0.04747533043362652,2.0509010000000005,2.698237144947052,0.056358340776329605,2.7994960000000018,2.3312057197093963,0.04872859361614061,2.5320090000000013,-0.4804700016975403,0.04734503841114017,-0.48717999999999995,1.0889350071549415,0.04910580404134267,1.1810949999999993,1.569583261013031,0.047482227057224415,1.6450389999999988
II-VI,CdTe,M_i_B,Be,1.7321402430534363,0.05125291404596221,1.6964570000000005,2.472616344690323,0.05797020968210299,2.5385720000000016,2.076758402585983,0.053607993605476814,2.023548,-0.663628588616848,0.037412264583915264,-0.6189520000000001,0.7460536330938339,0.0967986471673587,0.9963479999999999,1.2486170709133149,0.07334694178197564,1.3016610000000008
II-VI,CdTe,M_i_B,Bi,1.7168099015951157,0.044506344882683464,1.4952699999999992,2.3848235845565795,0.04637808065213892,2.258489999999999,2.0504226803779604,0.049252474102868864,1.8749940000000005,0.43937089256942274,0.09329627116718421,0.557551,0.8671339273452758,0.05903592523142369,0.9280949999999997,1.311475071310997,0.04389116077086474,1.2533320000000001
II-VI,CdTe,M_i_B,Br,0.5046044640243054,0.09023057574954808,0.39181499999999975,2.3381710946559906,0.04940810626916591,2.4056350000000024,1.660364919900894,0.06681496769725948,1.9266200000000002,-0.5673431694507599,0.04471867895041384,-0.611649,-0.28097460567951205,0.052696929119117344,-0.31099400000000027,0.10986667340621352,0.08210956389990351,0.07161999999999984
II-VI,CdTe,M_i_B,C,1.0867136433720588,0.12043594653431541,1.3864960000000006,2.0844542920589446,0.06156687126846155,2.317307,1.551000428199768,0.08961643585517376,1.8858989999999998,-0.43225626908242704,0.11580217282357293,-0.6952229999999996,0.11204590939451009,0.12526566743945672,0.593127,0.6657533116638661,0.14910345629227104,1.0842620000000003
II-VI,CdTe,M_i_B,Ca,1.9539996325969695,0.04743272422434021,1.9400069999999996,2.666491961479187,0.054480808592948404,2.7298770000000014,2.2843067169189455,0.04629461827262498,2.4728889999999986,-0.5885740697383881,0.028199679815780775,-0.5637180000000004,1.0222220733761787,0.06128431882728367,1.090179999999999,1.5316728860139848,0.03503028166501905,1.5695660000000013
II-VI,CdTe,M_i_B,Cd,1.7762467503547668,0.02918047322615784,1.7355439999999995,2.5256855487823486,0.02860481242931872,2.543097000000002,2.143749159574509,0.03074236481629071,2.1173919999999997,-0.5732190728187561,0.03044206491656039,-0.5960730000000003,0.6570069760084152,0.06128319548989651,0.8096910000000005,1.178128156065941,0.05061842160547392,1.1484609999999995
II-VI,CdTe,M_i_B,Cl,0.37543451562523844,0.0711450734989589,0.2470999999999997,2.342974215745926,0.054904668940000796,2.3743390000000018,1.6857071667909622,0.07172084361498011,1.9126530000000002,-0.677499184012413,0.03733624138536862,-0.6546260000000003,-0.41234592273831366,0.04711811141008742,-0.3376230000000002,-0.045383650809526443,0.052255727154097535,-0.03482700000000002
II-VI,CdTe,M_i_B,Co,1.5947071433067321,0.04651838184545527,1.6972939999999999,2.472075176239014,0.04012038363409978,2.3483389999999997,2.0712511748075486,0.036693866593352914,2.0074230000000015,-0.6458581432700157,0.033868091313805485,-0.6832610000000007,-0.1580313991056755,0.0607173394227108,0.4114920000000004,0.7968750625848771,0.06326997894658203,1.1727830000000004
II-VI,CdTe,M_i_B,Cr,1.7279293924570083,0.0400572261357324,1.7605619999999995,2.5170888185501097,0.03936112887379486,2.6520309999999983,2.1364587903022767,0.037282064542958314,2.1324149999999995,-0.46977127343416214,0.07204524630599399,-0.4511020000000003,0.1288352042553015,0.08035560633233868,-0.04653700000000004,1.2077136665582657,0.055897813469881534,1.2966490000000006
II-VI,CdTe,M_i_B,Cs,1.8502684026956557,0.04800852525155211,1.9465519999999983,2.6917967796325684,0.05526131936122673,2.812782999999999,2.320574331283569,0.05220212626819459,2.379695999999999,-0.5829289525747299,0.038351075921131725,-0.5213750000000001,-0.27342485189437865,0.04409965867626462,-0.2193940000000001,1.3581360280513763,0.06591917952104383,1.476053
II-VI,CdTe,M_i_B,Cu,1.6567739486694335,0.036604394142507796,1.7005529999999998,2.4856732845306397,0.04329872375602148,2.4274290000000023,2.122672367095947,0.04145175009968993,2.0607309999999996,-0.7022953569889069,0.03362197941001264,-0.7350980000000005,-0.30693591088056565,0.0420895987355827,-0.39774399999999976,1.1646056056022644,0.04682410409667531,1.2480639999999996
II-VI,CdTe,M_i_B,F,0.15164884279947727,0.08334454659817893,0.11909700000000001,2.2351979553699493,0.09682908639048454,2.284550999999998,1.5217674911022185,0.0999916232820366,1.8242540000000012,-0.7534032806754112,0.0532881026399888,-0.8114379999999997,-0.48674011081457136,0.05603082949073993,-0.48668299999999964,-0.2002962337806821,0.07301568258037079,-0.19416600000000003
II-VI,CdTe,M_i_B,Fe,1.6915413737297058,0.03327963742196164,1.589036,2.4567812860012053,0.04278006650358276,2.400929000000001,2.078561136126518,0.04245065534562621,2.1784360000000005,-0.49936502128839494,0.049438760936331455,-0.22475000000000017,0.34165801033377646,0.0780007394623415,0.4200689999999999,1.1154153510928153,0.05102221045866281,1.4492359999999993
II-VI,CdTe,M_i_B,Ga,1.7976613521575928,0.04051913919615049,1.778644,2.5292537927627565,0.04810722700590161,2.708167000000002,2.1763416469097137,0.043055654857957516,2.2569699999999995,-0.22758785273181276,0.1109654992665128,0.009436999999999973,0.21323389280587435,0.08213369987796813,-0.08441900000000002,1.3590872168540955,0.05481614095379465,1.3267700000000011
II-VI,CdTe,M_i_B,Ge,1.7200140208005905,0.042420404301998435,1.877673000000001,2.4034862518310547,0.03761986703970222,2.1752479999999976,2.0379823565483095,0.04245925955267193,2.1971700000000003,-0.47426757141947745,0.05367795340689154,-0.6109769999999994,0.697336745262146,0.07875212535587232,1.0426590000000002,1.2513339221477509,0.042312993184526,1.411451999999999
II-VI,CdTe,M_i_B,Hf,1.8863819867372513,0.03210706220906743,1.8650630000000004,2.496881455183029,0.03684446591625325,2.5049259999999984,2.2186307668685914,0.029981141750132775,2.2147980000000014,0.7033474564552307,0.07847266409727088,1.1331500000000003,1.1311550706624984,0.04547785906024876,1.2718149999999988,1.5093576043844223,0.03135115271686439,1.535933
II-VI,CdTe,M_i_B,Hg,1.576498168706894,0.05397808181721389,1.704484,2.457752990722656,0.04412889448513934,2.539651000000002,2.0337719321250916,0.04985972031600584,2.14752,-0.5848265625536442,0.04267417413479764,-0.5906999999999994,0.3739144165068865,0.07608126041311945,0.3249619999999998,0.902657362818718,0.06925020611741603,0.6293439999999998
II-VI,CdTe,M_i_B,I,0.8326722413301468,0.07713465833358132,0.6761960000000007,2.3646229028701784,0.046329092694050625,2.4755650000000022,1.7568121284246445,0.08805296056246155,1.995175000000002,-0.5098835289478302,0.05764231651619463,-0.5083230000000004,-0.1378094283863902,0.053688804360901274,-0.18873699999999988,0.39016987904906275,0.06456463900446247,0.3187890000000001
II-VI,CdTe,M_i_B,In,1.8358677446842193,0.030054713523426535,1.8402699999999992,2.5669935643672943,0.038531658475860854,2.7669790000000023,2.214512896537781,0.03676392990364573,2.305965999999999,-0.057620766971376726,0.10873701235910506,0.0902720000000001,0.3927412673830986,0.08694127136621113,0.18407100000000012,1.417082479596138,0.042712913477957505,1.385714
II-VI,CdTe,M_i_B,Ir,1.3296230673789977,0.05475434288158013,1.1656720000000005,2.2247183084487916,0.041426996214063094,2.1021000000000014,1.7370957553386688,0.05365819833205206,1.7172479999999992,-0.18498239908367395,0.06505467384119963,-0.1578840000000001,0.20770479943603276,0.06773217271950786,0.2471630000000003,0.7719873920083046,0.06700868127807655,0.7389769999999993
II-VI,CdTe,M_i_B,K,1.823282364010811,0.03944221252097157,1.8366599999999997,2.667614811658859,0.03827431156893361,2.7572310000000013,2.291908770799637,0.03395041052762403,2.2975160000000012,-0.6237439915537835,0.030062250920871995,-0.6263509999999998,-0.31938548758625984,0.036410998871872303,-0.3748290000000001,1.3580065071582794,0.05134195915819468,1.4043139999999996
II-VI,CdTe,M_i_B,La,1.9484933823347093,0.03436341418804637,2.117337000000001,2.5823866724967957,0.03655051715693827,2.7099599999999984,2.292493987083435,0.03348264379819711,2.405203,0.7675383657217025,0.07546373541181188,0.7924539999999995,1.1760408580303192,0.03926060249700004,1.1963489999999997,1.5788335472345352,0.032023730710399004,1.680895
II-VI,CdTe,M_i_B,Li,1.722083529829979,0.05493219391766089,1.7576930000000015,2.5554379522800446,0.07364202411139138,2.6122299999999976,2.184814441204071,0.04990378450294278,2.1401890000000017,-0.714514909684658,0.04766011011041919,-0.7383319999999999,-0.44583755284547805,0.043992362821159176,-0.41429199999999977,1.325596210360527,0.060832545821904796,1.29833
II-VI,CdTe,M_i_B,Mg,1.878473201394081,0.04003863757530796,1.8455439999999992,2.599756634235382,0.036933280980096676,2.6344930000000018,2.2080021262168885,0.03865940124055332,2.230063000000001,-0.6556350767612458,0.034318323343171864,-0.6362389999999999,0.9949470162391663,0.047642155492036396,1.0302630000000002,1.4255072891712188,0.035143953611905615,1.5003730000000015
II-VI,CdTe,M_i_B,Mn,1.8541418433189392,0.043070800080191006,1.825102999999999,2.661687123775482,0.06150655729495412,4.224428999999997,2.2270028352737428,0.04646371283239228,2.202382999999999,-0.7163307309150696,0.03416967017485182,-0.6694080000000004,0.7247572369873524,0.09045587058979077,0.9671069999999993,1.3200109869241714,0.0609626083176205,1.4539370000000014
II-VI,CdTe,M_i_B,Mo,1.6258749157190322,0.04012448997455554,1.7596920000000007,2.3349322021007537,0.03172019369502753,2.6491259999999985,1.9714917719364167,0.0394280494798565,2.157432999999999,0.029311464028432967,0.06306647565024927,0.13610200000000008,0.55879822447896,0.05024985205347221,0.24838299999999994,1.2093185931444168,0.04188336371654847,1.3011079999999995
II-VI,CdTe,M_i_B,N,0.9436007186770439,0.15048635724345016,1.4363450000000009,2.027214613556862,0.10151047889567172,2.355099999999998,1.4479984164237976,0.130475313323443,1.9865850000000005,-0.07356762023991906,0.14803076932212691,0.722645,0.057930509646394054,0.1650305303089023,0.2962509999999999,0.41086022546514867,0.18187596520484142,-0.13325
II-VI,CdTe,M_i_B,Na,1.7783834010362625,0.03661290268678793,1.7878960000000017,2.6275684893131257,0.0363522043280982,2.724497999999998,2.2466967403888702,0.032514064367927566,2.1774020000000003,-0.6487648621201515,0.03075170402522521,-0.7167500000000003,-0.34136695265769956,0.03434211912070185,-0.3965639999999998,1.3302776753902434,0.043164306719187806,1.3180479999999994
II-VI,CdTe,M_i_B,Nb,1.7742534846067428,0.03352136704091086,1.6593250000000008,2.4288841128349303,0.03856114024467572,2.416248999999998,2.1084921658039093,0.03099440219924906,2.03383,0.2333382209762931,0.09764543529244103,0.5948840000000003,0.854826708137989,0.043045335262344636,0.8639450000000004,1.3800740450620652,0.037113295191946505,1.213552
II-VI,CdTe,M_i_B,Ni,1.5236280381679534,0.045473866937459057,1.5914509999999995,2.4219904482364654,0.03392837709579897,2.3272979999999994,2.020411568880081,0.034834075984400775,1.9985769999999987,-0.6693317368626595,0.026013586818552908,-0.6011479999999996,-0.18457546830177307,0.04922628428903052,-0.08909199999999996,0.7522304132580757,0.06252903498864418,0.6859000000000001
II-VI,CdTe,M_i_B,O,0.33206203281879426,0.07766490261170629,0.8256240000000004,1.9721878230571748,0.06399981256809166,2.137282999999998,1.2303205579519272,0.08266716918699873,1.5162860000000007,-0.7252799600362778,0.0426148458623722,-0.7297520000000005,-0.4540168195962906,0.05769842768407585,-0.4133119999999999,-0.12791953291743993,0.08207902155786637,0.13464000000000007
II-VI,CdTe,M_i_B,Os,1.449482399225235,0.060320018238534966,1.6012139999999992,2.2591375529766085,0.0320030139699848,2.1049750000000005,1.821583065390587,0.05286722107208508,1.9197949999999993,-0.07501068213332474,0.07241415615820423,-0.06055199999999995,0.40142254903912544,0.05991472868757037,0.3582929999999998,0.9551845610141754,0.05908191463460025,1.1094259999999994
II-VI,CdTe,M_i_B,P,1.2584542989730836,0.05880301936752244,1.363149,2.150096046924591,0.042635147070898924,1.710248,1.6451310604810714,0.05733171770937108,1.4895509999999992,-0.1804012583568692,0.08229128077281306,0.40540999999999994,0.2700720880180597,0.048719482516883676,0.5646519999999999,0.7995556563138961,0.05698528409146322,0.7895479999999999
II-VI,CdTe,M_i_B,Pb,1.8826271414756774,0.04874399066708889,1.9620960000000012,2.558429104089737,0.038118825596303814,2.5134029999999976,2.201072758436203,0.04544727217565305,2.260148999999999,-0.4659042000770569,0.055442081758910036,-0.5425199999999998,0.894511790573597,0.09391003600134681,1.1090859999999998,1.4237548649311065,0.05979003089318559,1.5485340000000019
II-VI,CdTe,M_i_B,Pd,1.3264814645051957,0.0627370694690938,1.5530180000000011,2.4031732261180876,0.03970708632790256,2.3737809999999984,1.9238707840442657,0.05343565983162422,2.006525999999999,-0.6802361860871315,0.023670676146192195,-0.6851969999999997,-0.27225877419114114,0.04369790062720675,-0.3188390000000001,0.30080586597323417,0.08661728802464676,0.05748100000000006
II-VI,CdTe,M_i_B,Pt,1.2097754061222077,0.07710980834654887,1.4876399999999994,2.318067103624344,0.03787076200131275,2.189667999999999,1.805882889032364,0.05797949590700396,1.7782759999999993,-0.5842418558895588,0.04477754329329847,-0.591069,-0.21199655942618847,0.05248103303428236,-0.19096000000000024,0.40775189995765687,0.07230526770021285,0.1639169999999999
II-VI,CdTe,M_i_B,Rb,1.8379862159490585,0.04350700084582036,1.903837999999999,2.6987516462802885,0.052242519148567396,2.758308999999998,2.3138536512851715,0.051354057453467036,2.329046000000001,-0.6026715874671936,0.030968395354837145,-0.5827719999999996,-0.30446437150239947,0.03911220559855361,-0.271728,1.357448759675026,0.05783153932469144,1.4325729999999994
II-VI,CdTe,M_i_B,Re,1.6036517113447188,0.04462547135313127,1.7090650000000007,2.324258863925934,0.03405834243055348,2.254604,1.9397404372692109,0.03960381289903717,1.777769999999999,0.08405189524637535,0.10333918560113259,-0.1777600000000001,0.6494183674454689,0.06940512353100342,0.9085719999999997,1.144789880514145,0.06438069875354871,1.3516899999999994
II-VI,CdTe,M_i_B,Rh,1.3499970734119415,0.06657290025929803,1.1426590000000012,2.3152410268783568,0.040300670736711,2.163712,1.8534319609403611,0.055609120797745146,1.8588030000000004,-0.5125219687819481,0.047975496832883775,-0.49369799999999986,-0.14174376043956727,0.06554268920060366,0.07774100000000003,0.7095719158649445,0.07224978759464902,0.5839740000000002
II-VI,CdTe,M_i_B,Ru,1.3960383713245392,0.05507667319062803,1.5710219999999995,2.2865366101264955,0.036082919162825765,2.1792209999999987,1.8276262521743774,0.041874709971033736,2.0314889999999988,-0.3843041069805622,0.05135340665599321,-0.3062939999999999,0.12296760315075517,0.05952366843553577,0.13538199999999992,0.8292547732591629,0.06739681569176308,1.0485049999999994
II-VI,CdTe,M_i_B,S,0.7568880766630173,0.08348284150582569,0.7742639999999995,2.0448746353387834,0.05930315347753658,2.0775579999999976,1.3355589121580125,0.07707357113896698,0.9883060000000008,-0.3657577022910118,0.08390846304073521,-0.4131400000000001,-0.061541621736250815,0.06806440033513132,-0.2503409999999999,0.34924295619130136,0.06843461458152683,0.4527169999999999
II-VI,CdTe,M_i_B,Sb,1.5444920063018799,0.04127676110248683,1.4789280000000016,2.2602314233779905,0.042002629429991424,2.1075189999999977,1.8739903628826142,0.049446871364334274,1.7494459999999996,0.31603842303156854,0.07539213098764957,0.4691639999999996,0.7128055691719055,0.05560190807925939,0.8527589999999996,1.1368841588497163,0.04430306480447604,1.0428959999999992
II-VI,CdTe,M_i_B,Sc,1.897010612487793,0.03093647639705044,1.9417360000000006,2.52882376909256,0.030806501589580464,2.6745740000000024,2.234668028354645,0.02942759620365705,2.335258999999998,0.6829875931143761,0.07155063333267177,0.8023650000000009,1.094901019334793,0.039028944246522514,1.2615389999999993,1.5229989737272263,0.03156713584334361,1.5908780000000018
II-VI,CdTe,M_i_B,Se,0.9134439408779145,0.0612236431466275,0.8590319999999995,2.1088140487670897,0.041387640140594095,2.1236049999999986,1.4521204739809037,0.060388357581339744,1.1287629999999995,-0.28639974594116213,0.0601209358705922,-0.10209100000000004,0.09267583929467946,0.04357902513169808,-0.08976799999999996,0.5169854290783406,0.04319067917423857,0.5594660000000004
II-VI,CdTe,M_i_B,Si,1.664038860797882,0.0418178238507519,1.866625999999998,2.362616312503815,0.04596226715054118,2.549329,1.9933524399995803,0.04172339946614415,2.1943749999999986,-0.4446249932050705,0.053749118975853376,-0.6481789999999997,0.5751348711550236,0.0662653545681726,0.9487120000000002,1.2179208010435105,0.04466225377245145,1.390590000000001
II-VI,CdTe,M_i_B,Sn,1.8584816426038742,0.044963007942562194,1.9424369999999986,2.507779395580292,0.036462230214637875,2.410732999999998,2.158613407611847,0.040239732494254644,2.109454,-0.4153827514499426,0.07630331453499732,-0.5644470000000003,0.9083848267793655,0.08371265528792056,1.0803360000000002,1.4244097888469696,0.0513255311544175,1.5175399999999986
II-VI,CdTe,M_i_B,Sr,2.0200398355722426,0.04981427198866109,2.0087690000000005,2.7063248991966247,0.061375567966986566,2.7635159999999988,2.3257812738418577,0.05144170336759894,2.496731999999999,-0.5830571323633194,0.029441706304516674,-0.561947,1.1994019269943237,0.052747216663423274,1.147616999999999,1.5612459927797318,0.04587829537720858,1.6037659999999998
II-VI,CdTe,M_i_B,Ta,1.7519128769636154,0.03665811919414528,1.6712119999999988,2.378005689382553,0.045422073278620884,2.3566330000000013,2.074884819984436,0.03879585344040069,1.9943630000000012,0.45805457383394244,0.06995157795506508,0.763033,0.9278122618794441,0.04629548774821028,1.0520959999999993,1.3561052531003952,0.04293981870989257,1.325781999999999
II-VI,CdTe,M_i_B,Tc,1.6094999581575393,0.04723684007745057,1.6028840000000013,2.3604090750217437,0.044815094248500525,2.3431280000000023,1.9654768496751784,0.04663716795446254,1.9521670000000015,-0.27833961984142663,0.07157556586295435,-0.4284110000000002,0.47006758749485017,0.08673090196858026,0.7568979999999997,1.0709411799907684,0.06366912461508763,1.3007569999999993
II-VI,CdTe,M_i_B,Te,1.189819073677063,0.05960031708692037,1.060625000000001,2.186004513502121,0.036235107754404285,2.223778999999998,1.6140566349029541,0.0567481255852933,1.3560379999999996,-0.012613939613220281,0.07476822172337756,0.059515999999999944,0.3541425924748182,0.05165460914440536,0.21499899999999994,0.7753515124320984,0.0675160682954736,0.7022429999999995
II-VI,CdTe,M_i_B,Ti,1.8266016215085983,0.028571649345833672,1.7602109999999989,2.50209419131279,0.03901804512030108,2.508544,2.16718327999115,0.028648770029692835,2.1931370000000014,0.2318026919849217,0.08521123185124635,0.38274499999999995,0.8863238707184792,0.05500767230100068,1.1718789999999992,1.4216625094413757,0.039237130349636676,1.3785430000000003
